sexe;preusuel;annais;nombre
1;CIRO;1959;3
1;CIRO;1961;10
1;CIRO;1962;5
1;CIRO;1963;4
1;CIRO;1965;6
1;CIRO;1966;5
1;CIRO;1967;6
1;CIRO;1968;3
1;CIRO;1969;3
1;CIRO;1971;4
1;CIRO;1981;3
1;CIRO;1994;3
1;CIRO;2011;3
1;CIRO;2015;3
1;CIRO;2016;3
1;CIRO;2017;4
1;CIRO;2018;11
1;CIRO;2019;12
1;CIRO;2020;12
1;CIRO;2021;13
1;CIRO;XXXX;58
1;CIRYL;1965;3
1;CIRYL;1969;4
1;CIRYL;1970;3
1;CIRYL;1971;3
1;CIRYL;1972;7
1;CIRYL;1973;7
1;CIRYL;1974;6
1;CIRYL;1975;3
1;CIRYL;1976;4
1;CIRYL;1978;8
1;CIRYL;1979;6
1;CIRYL;1980;8
1;CIRYL;1981;5
1;CIRYL;1983;7
1;CIRYL;1985;3
1;CIRYL;1986;5
1;CIRYL;1987;3
1;CIRYL;1990;5
1;CIRYL;1994;3
1;CIRYL;1995;6
1;CIRYL;1996;6
1;CIRYL;1998;3
1;CIRYL;2002;3
1;CIRYL;2003;4
1;CIRYL;XXXX;34
1;CISSE;2005;3
1;CISSE;2007;3
1;CISSE;XXXX;26
1;CIVAN;2006;10
1;CIVAN;2007;4
1;CIVAN;2008;7
1;CIVAN;2009;4
1;CIVAN;2011;4
1;CIVAN;2012;9
1;CIVAN;2013;3
1;CIVAN;2014;4
1;CIVAN;2015;6
1;CIVAN;2016;4
1;CIVAN;2017;7
1;CIVAN;2018;7
1;CIVAN;2019;4
1;CIVAN;2020;3
1;CIVAN;XXXX;18
1;CIWAN;2007;7
1;CIWAN;2008;3
1;CIWAN;2009;5
1;CIWAN;2012;3
1;CIWAN;2014;4
1;CIWAN;2015;7
1;CIWAN;2017;4
1;CIWAN;2018;5
1;CIWAN;2021;4
1;CIWAN;XXXX;29
1;CIZIA;2011;3
1;CIZIA;2013;5
1;CIZIA;2014;4
1;CIZIA;XXXX;18
1;CLAIR;1900;13
1;CLAIR;1901;15
1;CLAIR;1902;11
1;CLAIR;1903;14
1;CLAIR;1904;26
1;CLAIR;1905;9
1;CLAIR;1906;27
1;CLAIR;1907;10
1;CLAIR;1908;26
1;CLAIR;1909;22
1;CLAIR;1910;21
1;CLAIR;1911;23
1;CLAIR;1912;21
1;CLAIR;1913;17
1;CLAIR;1914;26
1;CLAIR;1915;13
1;CLAIR;1916;13
1;CLAIR;1917;15
1;CLAIR;1918;13
1;CLAIR;1919;9
1;CLAIR;1920;8
1;CLAIR;1921;13
1;CLAIR;1922;15
1;CLAIR;1923;19
1;CLAIR;1924;16
1;CLAIR;1925;25
1;CLAIR;1926;21
1;CLAIR;1927;20
1;CLAIR;1928;25
1;CLAIR;1929;13
1;CLAIR;1930;14
1;CLAIR;1931;12
1;CLAIR;1932;17
1;CLAIR;1933;18
1;CLAIR;1934;13
1;CLAIR;1935;20
1;CLAIR;1936;8
1;CLAIR;1937;19
1;CLAIR;1938;7
1;CLAIR;1939;16
1;CLAIR;1940;12
1;CLAIR;1941;10
1;CLAIR;1942;8
1;CLAIR;1943;7
1;CLAIR;1944;8
1;CLAIR;1945;15
1;CLAIR;1946;11
1;CLAIR;1947;15
1;CLAIR;1948;14
1;CLAIR;1949;13
1;CLAIR;1950;9
1;CLAIR;1951;12
1;CLAIR;1952;7
1;CLAIR;1953;9
1;CLAIR;1954;7
1;CLAIR;1955;6
1;CLAIR;1956;8
1;CLAIR;1957;9
1;CLAIR;1958;5
1;CLAIR;1959;4
1;CLAIR;1960;7
1;CLAIR;1961;6
1;CLAIR;1962;8
1;CLAIR;1963;7
1;CLAIR;1964;6
1;CLAIR;1965;4
1;CLAIR;1966;3
1;CLAIR;1967;5
1;CLAIR;1969;3
1;CLAIR;1979;4
1;CLAIR;1981;3
1;CLAIR;1982;3
1;CLAIR;1983;5
1;CLAIR;1987;3
1;CLAIR;2019;3
1;CLAIR;XXXX;33
1;CLAIRE;1900;3
1;CLAIRE;1901;5
1;CLAIRE;1903;3
1;CLAIRE;1904;3
1;CLAIRE;1905;5
1;CLAIRE;1906;3
1;CLAIRE;1907;4
1;CLAIRE;1908;4
1;CLAIRE;1909;6
1;CLAIRE;1910;5
1;CLAIRE;1912;3
1;CLAIRE;1913;5
1;CLAIRE;1914;5
1;CLAIRE;1915;4
1;CLAIRE;1920;3
1;CLAIRE;1921;4
1;CLAIRE;1924;4
1;CLAIRE;1925;4
1;CLAIRE;1927;4
1;CLAIRE;1929;3
1;CLAIRE;1931;4
1;CLAIRE;1933;3
1;CLAIRE;1934;8
1;CLAIRE;1935;3
1;CLAIRE;1938;8
1;CLAIRE;1939;3
1;CLAIRE;1941;5
1;CLAIRE;1945;3
1;CLAIRE;1946;4
1;CLAIRE;1947;5
1;CLAIRE;1949;4
1;CLAIRE;1950;3
1;CLAIRE;1953;4
1;CLAIRE;1954;4
1;CLAIRE;1955;6
1;CLAIRE;1957;3
1;CLAIRE;1963;3
1;CLAIRE;1965;3
1;CLAIRE;1967;6
1;CLAIRE;1968;4
1;CLAIRE;XXXX;62
1;CLAIRIN;1901;3
1;CLAIRIN;1902;3
1;CLAIRIN;1907;3
1;CLAIRIN;XXXX;24
1;CLAIRVILLE;1910;3
1;CLAIRVILLE;XXXX;23
1;CLARA;2000;4
1;CLARA;XXXX;19
1;CLARCK;2006;3
1;CLARCK;XXXX;34
1;CLAREL;1975;5
1;CLAREL;1976;4
1;CLAREL;1977;3
1;CLAREL;2002;3
1;CLAREL;2006;3
1;CLAREL;2011;3
1;CLAREL;2016;3
1;CLAREL;XXXX;51
1;CLARENCE;1947;3
1;CLARENCE;1949;3
1;CLARENCE;1950;4
1;CLARENCE;1951;3
1;CLARENCE;1957;4
1;CLARENCE;1959;4
1;CLARENCE;1960;6
1;CLARENCE;1961;6
1;CLARENCE;1962;3
1;CLARENCE;1964;5
1;CLARENCE;1966;4
1;CLARENCE;1967;6
1;CLARENCE;1968;5
1;CLARENCE;1970;3
1;CLARENCE;1971;10
1;CLARENCE;1972;3
1;CLARENCE;1978;3
1;CLARENCE;1980;4
1;CLARENCE;1981;6
1;CLARENCE;1983;4
1;CLARENCE;1985;5
1;CLARENCE;1986;8
1;CLARENCE;1987;4
1;CLARENCE;1988;5
1;CLARENCE;1989;9
1;CLARENCE;1990;6
1;CLARENCE;1991;12
1;CLARENCE;1992;15
1;CLARENCE;1993;10
1;CLARENCE;1994;10
1;CLARENCE;1995;9
1;CLARENCE;1996;22
1;CLARENCE;1997;30
1;CLARENCE;1998;45
1;CLARENCE;1999;37
1;CLARENCE;2000;48
1;CLARENCE;2001;47
1;CLARENCE;2002;42
1;CLARENCE;2003;57
1;CLARENCE;2004;56
1;CLARENCE;2005;65
1;CLARENCE;2006;103
1;CLARENCE;2007;87
1;CLARENCE;2008;93
1;CLARENCE;2009;103
1;CLARENCE;2010;87
1;CLARENCE;2011;74
1;CLARENCE;2012;95
1;CLARENCE;2013;83
1;CLARENCE;2014;85
1;CLARENCE;2015;89
1;CLARENCE;2016;77
1;CLARENCE;2017;72
1;CLARENCE;2018;60
1;CLARENCE;2019;67
1;CLARENCE;2020;61
1;CLARENCE;2021;60
1;CLARENCE;XXXX;43
1;CLARENS;2004;5
1;CLARENS;2005;3
1;CLARENS;2006;3
1;CLARENS;2007;4
1;CLARENS;2009;5
1;CLARENS;2010;3
1;CLARENS;2011;5
1;CLARENS;2012;8
1;CLARENS;2014;3
1;CLARENS;2016;3
1;CLARENS;2017;5
1;CLARENS;2020;3
1;CLARENS;XXXX;14
1;CLARENT;1999;3
1;CLARENT;XXXX;18
1;CLARIS;1973;5
1;CLARIS;XXXX;25
1;CLARISSE;1942;3
1;CLARISSE;1959;3
1;CLARISSE;1965;5
1;CLARISSE;1966;3
1;CLARISSE;1971;4
1;CLARISSE;XXXX;51
1;CLARIUS;1900;3
1;CLARIUS;1912;4
1;CLARIUS;1927;3
1;CLARIUS;XXXX;21
1;CLARK;1959;4
1;CLARK;1961;3
1;CLARK;1966;4
1;CLARK;1985;3
1;CLARK;1990;4
1;CLARK;1992;4
1;CLARK;1993;4
1;CLARK;1994;5
1;CLARK;1997;6
1;CLARK;1999;3
1;CLARK;2000;3
1;CLARK;2002;4
1;CLARK;2003;9
1;CLARK;2004;5
1;CLARK;2005;3
1;CLARK;2006;11
1;CLARK;2007;7
1;CLARK;2008;5
1;CLARK;2009;8
1;CLARK;2010;8
1;CLARK;2011;8
1;CLARK;2012;9
1;CLARK;2013;10
1;CLARK;2014;4
1;CLARK;2015;7
1;CLARK;2016;12
1;CLARK;2017;13
1;CLARK;2018;14
1;CLARK;2019;17
1;CLARK;2020;17
1;CLARK;2021;15
1;CLARK;XXXX;41
1;CLAUDE;1900;667
1;CLAUDE;1901;731
1;CLAUDE;1902;703
1;CLAUDE;1903;712
1;CLAUDE;1904;763
1;CLAUDE;1905;745
1;CLAUDE;1906;762
1;CLAUDE;1907;707
1;CLAUDE;1908;774
1;CLAUDE;1909;714
1;CLAUDE;1910;795
1;CLAUDE;1911;789
1;CLAUDE;1912;818
1;CLAUDE;1913;792
1;CLAUDE;1914;894
1;CLAUDE;1915;519
1;CLAUDE;1916;422
1;CLAUDE;1917;507
1;CLAUDE;1918;579
1;CLAUDE;1919;727
1;CLAUDE;1920;1370
1;CLAUDE;1921;1557
1;CLAUDE;1922;1834
1;CLAUDE;1923;2118
1;CLAUDE;1924;2752
1;CLAUDE;1925;3231
1;CLAUDE;1926;4132
1;CLAUDE;1927;4542
1;CLAUDE;1928;6155
1;CLAUDE;1929;7262
1;CLAUDE;1930;8616
1;CLAUDE;1931;9597
1;CLAUDE;1932;10366
1;CLAUDE;1933;11215
1;CLAUDE;1934;12912
1;CLAUDE;1935;13013
1;CLAUDE;1936;14854
1;CLAUDE;1937;14310
1;CLAUDE;1938;13552
1;CLAUDE;1939;13275
1;CLAUDE;1940;11586
1;CLAUDE;1941;10202
1;CLAUDE;1942;10072
1;CLAUDE;1943;10028
1;CLAUDE;1944;9329
1;CLAUDE;1945;9210
1;CLAUDE;1946;13447
1;CLAUDE;1947;12805
1;CLAUDE;1948;11842
1;CLAUDE;1949;10914
1;CLAUDE;1950;10561
1;CLAUDE;1951;9757
1;CLAUDE;1952;9506
1;CLAUDE;1953;8380
1;CLAUDE;1954;7941
1;CLAUDE;1955;7664
1;CLAUDE;1956;7579
1;CLAUDE;1957;7158
1;CLAUDE;1958;6324
1;CLAUDE;1959;6173
1;CLAUDE;1960;5114
1;CLAUDE;1961;4856
1;CLAUDE;1962;4390
1;CLAUDE;1963;4223
1;CLAUDE;1964;3966
1;CLAUDE;1965;3463
1;CLAUDE;1966;3108
1;CLAUDE;1967;2746
1;CLAUDE;1968;2454
1;CLAUDE;1969;2153
1;CLAUDE;1970;1730
1;CLAUDE;1971;1560
1;CLAUDE;1972;1269
1;CLAUDE;1973;1132
1;CLAUDE;1974;919
1;CLAUDE;1975;694
1;CLAUDE;1976;593
1;CLAUDE;1977;528
1;CLAUDE;1978;579
1;CLAUDE;1979;595
1;CLAUDE;1980;502
1;CLAUDE;1981;438
1;CLAUDE;1982;377
1;CLAUDE;1983;315
1;CLAUDE;1984;283
1;CLAUDE;1985;201
1;CLAUDE;1986;198
1;CLAUDE;1987;191
1;CLAUDE;1988;174
1;CLAUDE;1989;145
1;CLAUDE;1990;143
1;CLAUDE;1991;140
1;CLAUDE;1992;113
1;CLAUDE;1993;110
1;CLAUDE;1994;91
1;CLAUDE;1995;93
1;CLAUDE;1996;92
1;CLAUDE;1997;74
1;CLAUDE;1998;77
1;CLAUDE;1999;62
1;CLAUDE;2000;64
1;CLAUDE;2001;65
1;CLAUDE;2002;64
1;CLAUDE;2003;41
1;CLAUDE;2004;48
1;CLAUDE;2005;40
1;CLAUDE;2006;39
1;CLAUDE;2007;20
1;CLAUDE;2008;18
1;CLAUDE;2009;31
1;CLAUDE;2010;19
1;CLAUDE;2011;19
1;CLAUDE;2012;10
1;CLAUDE;2013;12
1;CLAUDE;2014;13
1;CLAUDE;2015;16
1;CLAUDE;2016;16
1;CLAUDE;2017;13
1;CLAUDE;2018;13
1;CLAUDE;2019;11
1;CLAUDE;2020;13
1;CLAUDE;2021;16
1;CLAUDE-ALAIN;1958;3
1;CLAUDE-ALAIN;1980;3
1;CLAUDE-ALAIN;1996;3
1;CLAUDE-ALAIN;XXXX;23
1;CLAUDE-ALEXANDRE;1985;3
1;CLAUDE-ALEXANDRE;XXXX;21
1;CLAUDE-ANDRÉ;1953;3
1;CLAUDE-ANDRÉ;1959;4
1;CLAUDE-ANDRÉ;XXXX;24
1;CLAUDE-BERNARD;1952;3
1;CLAUDE-BERNARD;1953;3
1;CLAUDE-BERNARD;1971;4
1;CLAUDE-BERNARD;XXXX;30
1;CLAUDE-EMMANUEL;1972;3
1;CLAUDE-EMMANUEL;1973;3
1;CLAUDE-EMMANUEL;1976;6
1;CLAUDE-EMMANUEL;1983;3
1;CLAUDE-EMMANUEL;2005;3
1;CLAUDE-EMMANUEL;XXXX;40
1;CLAUDE-FRANÇOIS;1947;3
1;CLAUDE-FRANÇOIS;1964;7
1;CLAUDE-FRANÇOIS;1965;10
1;CLAUDE-FRANÇOIS;1966;8
1;CLAUDE-FRANÇOIS;1967;7
1;CLAUDE-FRANÇOIS;1968;11
1;CLAUDE-FRANÇOIS;1969;5
1;CLAUDE-FRANÇOIS;1970;7
1;CLAUDE-FRANÇOIS;1971;14
1;CLAUDE-FRANÇOIS;1972;10
1;CLAUDE-FRANÇOIS;1973;5
1;CLAUDE-FRANÇOIS;1974;5
1;CLAUDE-FRANÇOIS;1975;4
1;CLAUDE-FRANÇOIS;1978;5
1;CLAUDE-FRANÇOIS;1979;5
1;CLAUDE-FRANÇOIS;1980;5
1;CLAUDE-FRANÇOIS;1981;3
1;CLAUDE-FRANÇOIS;1983;3
1;CLAUDE-FRANÇOIS;XXXX;21
1;CLAUDE-HENRI;1957;3
1;CLAUDE-HENRI;1966;5
1;CLAUDE-HENRI;1967;3
1;CLAUDE-HENRI;1972;3
1;CLAUDE-HENRI;1982;3
1;CLAUDE-HENRI;XXXX;44
1;CLAUDE-JEAN;1951;3
1;CLAUDE-JEAN;XXXX;27
1;CLAUDE-MARIE;1949;5
1;CLAUDE-MARIE;1953;4
1;CLAUDE-MARIE;XXXX;21
1;CLAUDE-MICHEL;1949;4
1;CLAUDE-MICHEL;1975;3
1;CLAUDE-MICHEL;1976;3
1;CLAUDE-MICHEL;XXXX;36
1;CLAUDE-OLIVIER;1975;4
1;CLAUDE-OLIVIER;XXXX;23
1;CLAUDE-PIERRE;1946;6
1;CLAUDE-PIERRE;XXXX;19
1;CLAUDEL;1946;3
1;CLAUDEL;1957;4
1;CLAUDEL;1962;3
1;CLAUDEL;1965;3
1;CLAUDEL;1967;4
1;CLAUDEL;1969;3
1;CLAUDEL;1972;4
1;CLAUDEL;1976;3
1;CLAUDEL;1978;3
1;CLAUDEL;1986;3
1;CLAUDEL;1995;3
1;CLAUDEL;XXXX;51
1;CLAUDI;1946;3
1;CLAUDI;1947;5
1;CLAUDI;1948;6
1;CLAUDI;1949;3
1;CLAUDI;1951;3
1;CLAUDI;1952;3
1;CLAUDI;1957;4
1;CLAUDI;1959;3
1;CLAUDI;1961;4
1;CLAUDI;1965;4
1;CLAUDI;1980;3
1;CLAUDI;2001;3
1;CLAUDI;XXXX;40
1;CLAUDIAN;XXXX;20
1;CLAUDIE;1940;7
1;CLAUDIE;1942;4
1;CLAUDIE;1945;6
1;CLAUDIE;1946;4
1;CLAUDIE;1947;8
1;CLAUDIE;1948;7
1;CLAUDIE;1949;19
1;CLAUDIE;1950;16
1;CLAUDIE;1951;7
1;CLAUDIE;1952;21
1;CLAUDIE;1953;7
1;CLAUDIE;1954;16
1;CLAUDIE;1955;11
1;CLAUDIE;1956;8
1;CLAUDIE;1957;8
1;CLAUDIE;1958;10
1;CLAUDIE;1959;8
1;CLAUDIE;1960;11
1;CLAUDIE;1961;8
1;CLAUDIE;1962;4
1;CLAUDIE;1963;9
1;CLAUDIE;1965;3
1;CLAUDIE;1966;4
1;CLAUDIE;1967;5
1;CLAUDIE;1968;4
1;CLAUDIE;1971;3
1;CLAUDIE;1974;3
1;CLAUDIE;XXXX;38
1;CLAUDIEN;1900;4
1;CLAUDIEN;1901;4
1;CLAUDIEN;1903;6
1;CLAUDIEN;1904;5
1;CLAUDIEN;1905;4
1;CLAUDIEN;1906;7
1;CLAUDIEN;1907;14
1;CLAUDIEN;1908;5
1;CLAUDIEN;1909;11
1;CLAUDIEN;1910;6
1;CLAUDIEN;1911;4
1;CLAUDIEN;1912;6
1;CLAUDIEN;1913;9
1;CLAUDIEN;1914;3
1;CLAUDIEN;1915;3
1;CLAUDIEN;1916;4
1;CLAUDIEN;1918;3
1;CLAUDIEN;1919;4
1;CLAUDIEN;1920;10
1;CLAUDIEN;1921;4
1;CLAUDIEN;1922;4
1;CLAUDIEN;1923;4
1;CLAUDIEN;1924;4
1;CLAUDIEN;1925;3
1;CLAUDIEN;1926;7
1;CLAUDIEN;1927;3
1;CLAUDIEN;1928;4
1;CLAUDIEN;1929;6
1;CLAUDIEN;1930;4
1;CLAUDIEN;1932;3
1;CLAUDIEN;1933;5
1;CLAUDIEN;1934;4
1;CLAUDIEN;1935;3
1;CLAUDIEN;1936;4
1;CLAUDIEN;1995;3
1;CLAUDIEN;XXXX;39
1;CLAUDINET;1925;3
1;CLAUDINET;1926;6
1;CLAUDINET;1928;3
1;CLAUDINET;1929;4
1;CLAUDINET;1932;4
1;CLAUDINET;1937;3
1;CLAUDINET;1938;4
1;CLAUDINET;1945;3
1;CLAUDINET;XXXX;24
1;CLAUDINO;1968;3
1;CLAUDINO;1971;5
1;CLAUDINO;1972;3
1;CLAUDINO;XXXX;21
1;CLAUDIO;1924;3
1;CLAUDIO;1925;3
1;CLAUDIO;1926;6
1;CLAUDIO;1928;3
1;CLAUDIO;1929;3
1;CLAUDIO;1931;6
1;CLAUDIO;1932;3
1;CLAUDIO;1933;8
1;CLAUDIO;1935;3
1;CLAUDIO;1936;7
1;CLAUDIO;1937;4
1;CLAUDIO;1938;3
1;CLAUDIO;1939;3
1;CLAUDIO;1941;5
1;CLAUDIO;1943;5
1;CLAUDIO;1949;3
1;CLAUDIO;1950;8
1;CLAUDIO;1951;5
1;CLAUDIO;1952;11
1;CLAUDIO;1953;15
1;CLAUDIO;1954;20
1;CLAUDIO;1955;19
1;CLAUDIO;1956;26
1;CLAUDIO;1957;33
1;CLAUDIO;1958;40
1;CLAUDIO;1959;61
1;CLAUDIO;1960;59
1;CLAUDIO;1961;69
1;CLAUDIO;1962;69
1;CLAUDIO;1963;62
1;CLAUDIO;1964;65
1;CLAUDIO;1965;28
1;CLAUDIO;1966;49
1;CLAUDIO;1967;55
1;CLAUDIO;1968;53
1;CLAUDIO;1969;44
1;CLAUDIO;1970;40
1;CLAUDIO;1971;33
1;CLAUDIO;1972;39
1;CLAUDIO;1973;25
1;CLAUDIO;1974;32
1;CLAUDIO;1975;17
1;CLAUDIO;1976;22
1;CLAUDIO;1977;25
1;CLAUDIO;1978;27
1;CLAUDIO;1979;26
1;CLAUDIO;1980;24
1;CLAUDIO;1981;24
1;CLAUDIO;1982;16
1;CLAUDIO;1983;21
1;CLAUDIO;1984;14
1;CLAUDIO;1985;21
1;CLAUDIO;1986;13
1;CLAUDIO;1987;16
1;CLAUDIO;1988;12
1;CLAUDIO;1989;19
1;CLAUDIO;1990;12
1;CLAUDIO;1991;12
1;CLAUDIO;1992;13
1;CLAUDIO;1993;9
1;CLAUDIO;1994;9
1;CLAUDIO;1995;12
1;CLAUDIO;1996;10
1;CLAUDIO;1997;8
1;CLAUDIO;1998;9
1;CLAUDIO;1999;10
1;CLAUDIO;2000;16
1;CLAUDIO;2001;7
1;CLAUDIO;2002;13
1;CLAUDIO;2003;8
1;CLAUDIO;2004;13
1;CLAUDIO;2005;7
1;CLAUDIO;2006;13
1;CLAUDIO;2007;9
1;CLAUDIO;2008;11
1;CLAUDIO;2009;10
1;CLAUDIO;2010;11
1;CLAUDIO;2011;9
1;CLAUDIO;2012;10
1;CLAUDIO;2015;4
1;CLAUDIO;2016;10
1;CLAUDIO;2017;11
1;CLAUDIO;2018;7
1;CLAUDIO;2019;7
1;CLAUDIO;2020;7
1;CLAUDIO;2021;5
1;CLAUDIO;XXXX;27
1;CLAUDIU;2014;9
1;CLAUDIU;2015;3
1;CLAUDIU;2019;6
1;CLAUDIU;XXXX;24
1;CLAUDIUS;1900;305
1;CLAUDIUS;1901;317
1;CLAUDIUS;1902;347
1;CLAUDIUS;1903;337
1;CLAUDIUS;1904;340
1;CLAUDIUS;1905;345
1;CLAUDIUS;1906;358
1;CLAUDIUS;1907;342
1;CLAUDIUS;1908;351
1;CLAUDIUS;1909;383
1;CLAUDIUS;1910;368
1;CLAUDIUS;1911;380
1;CLAUDIUS;1912;334
1;CLAUDIUS;1913;381
1;CLAUDIUS;1914;358
1;CLAUDIUS;1915;203
1;CLAUDIUS;1916;151
1;CLAUDIUS;1917;164
1;CLAUDIUS;1918;188
1;CLAUDIUS;1919;180
1;CLAUDIUS;1920;304
1;CLAUDIUS;1921;297
1;CLAUDIUS;1922;281
1;CLAUDIUS;1923;279
1;CLAUDIUS;1924;230
1;CLAUDIUS;1925;258
1;CLAUDIUS;1926;208
1;CLAUDIUS;1927;218
1;CLAUDIUS;1928;197
1;CLAUDIUS;1929;163
1;CLAUDIUS;1930;160
1;CLAUDIUS;1931;133
1;CLAUDIUS;1932;110
1;CLAUDIUS;1933;129
1;CLAUDIUS;1934;106
1;CLAUDIUS;1935;83
1;CLAUDIUS;1936;75
1;CLAUDIUS;1937;66
1;CLAUDIUS;1938;56
1;CLAUDIUS;1939;62
1;CLAUDIUS;1940;34
1;CLAUDIUS;1941;37
1;CLAUDIUS;1942;27
1;CLAUDIUS;1943;31
1;CLAUDIUS;1944;25
1;CLAUDIUS;1945;18
1;CLAUDIUS;1946;23
1;CLAUDIUS;1947;25
1;CLAUDIUS;1948;20
1;CLAUDIUS;1949;14
1;CLAUDIUS;1950;9
1;CLAUDIUS;1951;12
1;CLAUDIUS;1952;9
1;CLAUDIUS;1953;11
1;CLAUDIUS;1954;5
1;CLAUDIUS;1955;7
1;CLAUDIUS;1956;6
1;CLAUDIUS;1957;5
1;CLAUDIUS;1958;3
1;CLAUDIUS;1959;6
1;CLAUDIUS;1960;4
1;CLAUDIUS;1961;4
1;CLAUDIUS;1962;6
1;CLAUDIUS;1963;6
1;CLAUDIUS;1964;4
1;CLAUDIUS;1965;7
1;CLAUDIUS;1966;7
1;CLAUDIUS;1967;6
1;CLAUDIUS;1969;6
1;CLAUDIUS;1970;6
1;CLAUDIUS;1972;6
1;CLAUDIUS;1973;8
1;CLAUDIUS;1985;3
1;CLAUDIUS;1987;4
1;CLAUDIUS;1989;5
1;CLAUDIUS;XXXX;36
1;CLAUDY;1921;3
1;CLAUDY;1931;3
1;CLAUDY;1934;3
1;CLAUDY;1935;5
1;CLAUDY;1936;7
1;CLAUDY;1937;14
1;CLAUDY;1938;11
1;CLAUDY;1939;9
1;CLAUDY;1940;7
1;CLAUDY;1941;14
1;CLAUDY;1942;17
1;CLAUDY;1943;19
1;CLAUDY;1944;16
1;CLAUDY;1945;22
1;CLAUDY;1946;26
1;CLAUDY;1947;32
1;CLAUDY;1948;33
1;CLAUDY;1949;40
1;CLAUDY;1950;49
1;CLAUDY;1951;54
1;CLAUDY;1952;51
1;CLAUDY;1953;48
1;CLAUDY;1954;44
1;CLAUDY;1955;56
1;CLAUDY;1956;46
1;CLAUDY;1957;34
1;CLAUDY;1958;40
1;CLAUDY;1959;44
1;CLAUDY;1960;30
1;CLAUDY;1961;32
1;CLAUDY;1962;23
1;CLAUDY;1963;22
1;CLAUDY;1964;28
1;CLAUDY;1965;24
1;CLAUDY;1966;24
1;CLAUDY;1967;18
1;CLAUDY;1968;23
1;CLAUDY;1969;27
1;CLAUDY;1970;21
1;CLAUDY;1971;18
1;CLAUDY;1972;19
1;CLAUDY;1973;12
1;CLAUDY;1974;17
1;CLAUDY;1975;14
1;CLAUDY;1976;22
1;CLAUDY;1977;17
1;CLAUDY;1978;14
1;CLAUDY;1979;13
1;CLAUDY;1980;14
1;CLAUDY;1981;8
1;CLAUDY;1982;12
1;CLAUDY;1983;11
1;CLAUDY;1984;14
1;CLAUDY;1985;9
1;CLAUDY;1986;6
1;CLAUDY;1987;6
1;CLAUDY;1988;3
1;CLAUDY;1989;11
1;CLAUDY;1990;6
1;CLAUDY;1991;14
1;CLAUDY;1992;9
1;CLAUDY;1993;11
1;CLAUDY;1994;6
1;CLAUDY;1995;8
1;CLAUDY;1996;5
1;CLAUDY;1997;4
1;CLAUDY;1998;5
1;CLAUDY;1999;4
1;CLAUDY;2000;3
1;CLAUDY;2001;11
1;CLAUDY;2004;3
1;CLAUDY;2005;4
1;CLAUDY;2006;5
1;CLAUDY;2008;4
1;CLAUDY;2009;5
1;CLAUDY;2012;3
1;CLAUDY;2021;3
1;CLAUDY;XXXX;31
1;CLAUS;1911;3
1;CLAUS;1917;3
1;CLAUS;1942;7
1;CLAUS;1943;7
1;CLAUS;1944;8
1;CLAUS;1949;3
1;CLAUS;1951;3
1;CLAUS;1952;3
1;CLAUS;XXXX;34
1;CLAVIUS;1927;3
1;CLAVIUS;XXXX;21
1;CLAY;1960;3
1;CLAY;2014;5
1;CLAY;2015;5
1;CLAY;2016;3
1;CLAY;2017;6
1;CLAY;2018;7
1;CLAY;2019;13
1;CLAY;2020;3
1;CLAY;2021;12
1;CLAY;XXXX;40
1;CLAYD;XXXX;22
1;CLAYTON;1956;3
1;CLAYTON;1958;4
1;CLAYTON;1959;3
1;CLAYTON;1964;3
1;CLAYTON;1984;3
1;CLAYTON;1985;6
1;CLAYTON;1987;4
1;CLAYTON;1988;3
1;CLAYTON;1991;5
1;CLAYTON;1992;8
1;CLAYTON;1993;3
1;CLAYTON;1994;7
1;CLAYTON;1995;6
1;CLAYTON;1996;5
1;CLAYTON;1997;11
1;CLAYTON;1998;5
1;CLAYTON;1999;14
1;CLAYTON;2000;18
1;CLAYTON;2001;14
1;CLAYTON;2002;18
1;CLAYTON;2003;14
1;CLAYTON;2004;16
1;CLAYTON;2005;17
1;CLAYTON;2006;22
1;CLAYTON;2007;17
1;CLAYTON;2008;29
1;CLAYTON;2009;24
1;CLAYTON;2010;28
1;CLAYTON;2011;24
1;CLAYTON;2012;18
1;CLAYTON;2013;23
1;CLAYTON;2014;30
1;CLAYTON;2015;41
1;CLAYTON;2016;28
1;CLAYTON;2017;26
1;CLAYTON;2018;17
1;CLAYTON;2019;22
1;CLAYTON;2020;25
1;CLAYTON;2021;22
1;CLAYTON;XXXX;17
1;CLEANDRE;2004;3
1;CLEANDRE;2008;3
1;CLEANDRE;2010;6
1;CLEANDRE;XXXX;13
1;CLÉANDRE;2012;3
1;CLÉANDRE;2013;5
1;CLÉANDRE;2015;3
1;CLÉANDRE;2016;10
1;CLÉANDRE;2017;5
1;CLÉANDRE;2018;6
1;CLÉANDRE;2019;9
1;CLÉANDRE;2020;4
1;CLÉANDRE;2021;9
1;CLÉANDRE;XXXX;5
1;CLEANTE;2005;5
1;CLEANTE;2007;4
1;CLEANTE;2009;3
1;CLEANTE;XXXX;14
1;CLEBERT;1901;3
1;CLEBERT;1902;3
1;CLEBERT;1904;3
1;CLEBERT;1905;3
1;CLEBERT;1906;3
1;CLEBERT;1907;3
1;CLEBERT;1909;5
1;CLEBERT;1910;3
1;CLEBERT;1915;6
1;CLEBERT;1917;3
1;CLEBERT;1921;3
1;CLEBERT;1926;4
1;CLEBERT;1930;3
